,pet_original_glrlm_RunLengthNonUniformityNormalized,ct_original_glrlm_RunEntropy,pet_original_gldm_LargeDependenceEmphasis,ct_original_gldm_DependenceVariance,pet_original_firstorder_Minimum,pet_original_glcm_Imc1,ct_original_glcm_Imc2,pet_original_glcm_Idn,ct_original_firstorder_Entropy,ct_original_firstorder_10Percentile,ct_original_firstorder_Minimum,ct_original_firstorder_MeanAbsoluteDeviation,pet_original_gldm_SmallDependenceEmphasis,pet_original_glcm_Id,pet_original_firstorder_10Percentile,ct_original_firstorder_Uniformity,ct_original_glszm_GrayLevelNonUniformityNormalized,pet_original_glcm_Idmn,pet_original_glrlm_RunEntropy,ct_original_glszm_SmallAreaEmphasis,ct_original_glszm_GrayLevelVariance,pet_original_glcm_Correlation,pet_original_glszm_SmallAreaLowGrayLevelEmphasis,ct_original_glcm_DifferenceVariance,ct_original_gldm_DependenceEntropy,ct_original_firstorder_Variance,pet_original_glcm_Contrast,pet_original_glcm_InverseVariance,pet_original_gldm_LowGrayLevelEmphasis,pet_original_ngtdm_Contrast,pet_original_glrlm_LongRunEmphasis,ct_original_glcm_Correlation,ct_original_gldm_LargeDependenceHighGrayLevelEmphasis,pet_original_glszm_SmallAreaEmphasis,pet_original_gldm_DependenceVariance,ct_original_glszm_SmallAreaLowGrayLevelEmphasis,ct_original_ngtdm_Strength,ct_original_glcm_MCC,ct_original_ngtdm_Complexity,ct_original_glcm_Id,ct_original_ngtdm_Busyness,ct_original_firstorder_InterquartileRange,ct_original_glszm_ZoneEntropy,ct_original_ngtdm_Coarseness,ct_original_glcm_Autocorrelation,pet_original_glszm_SizeZoneNonUniformityNormalized,pet_original_firstorder_Uniformity,pet_original_ngtdm_Complexity,pet_original_gldm_DependenceNonUniformityNormalized,ct_original_firstorder_Mean,pet_original_firstorder_90Percentile,ct_original_gldm_LargeDependenceLowGrayLevelEmphasis,ct_original_firstorder_Maximum,pet_original_glszm_LargeAreaEmphasis,ct_original_firstorder_Kurtosis,ct_original_glszm_SizeZoneNonUniformity,ct_original_glcm_Contrast,pet_original_gldm_GrayLevelNonUniformity,pet_original_glrlm_LongRunHighGrayLevelEmphasis,pet_original_ngtdm_Strength,ct_original_glszm_HighGrayLevelZoneEmphasis,ct_original_glrlm_RunLengthNonUniformity,ct_original_glrlm_ShortRunHighGrayLevelEmphasis,ct_original_glrlm_LongRunLowGrayLevelEmphasis,ct_original_gldm_LargeDependenceEmphasis,pet_original_firstorder_Maximum,ct_original_glcm_Imc1,pet_original_gldm_DependenceNonUniformity,pet_original_glszm_LargeAreaHighGrayLevelEmphasis,pet_original_ngtdm_Busyness,ct_original_glcm_ClusterProminence,ct_original_glrlm_LongRunHighGrayLevelEmphasis,pet_original_glcm_Imc2,pet_original_glrlm_ShortRunLowGrayLevelEmphasis,pet_original_glszm_LowGrayLevelZoneEmphasis,ct_original_firstorder_Energy,ct_original_gldm_SmallDependenceLowGrayLevelEmphasis,pet_original_glszm_GrayLevelNonUniformity,label
20,0.8276822643135171,0.36613595066540977,0.07205562940361784,0.4297630120838484,0.5675675675675675,0.8367230570498443,0.006886372128691011,0.35079352575969036,0.017983295005096545,0.5858585858585859,0.6404494382022472,0.0735636471946059,0.11044309312700837,0.11857192797311322,0.5641509433962264,0.9885071173113757,0.5068843654839551,0.5521916531371405,0.6279501329690846,0.6658814521317605,0.019951861070525698,0.5457624408128857,0.5268510689757598,0.006431703893464026,0.46039299264759265,0.005656136836759707,0.32132155415727953,0.7505519690918717,0.06189589386676812,0.6658748909986028,0.005799636810053726,0.2329781289520698,0.04444134013075273,0.38691928435900447,0.1445766291021862,0.287369546206823,0.23897725359472052,0.003767579784254377,0.0002122659589628661,0.9932089811861867,0.0013330034157689337,0.0821917808219178,0.0,0.6174120807314506,0.0003691501608942063,0.28770220737646246,0.0728238703746325,0.13258910389031614,0.3012921911066687,0.4682439630342839,0.6763736263736264,0.7092091603550787,0.19642857142857142,5.4843394428109053e-05,0.002538743795816713,0.0,0.0012363142618114272,0.000751624524157086,0.24482957567857364,0.08963213905878474,0.03770430906389301,0.0015061566383322601,0.006259240910339884,0.16199852436229126,0.6550114298529659,0.5217391304347826,0.9992932370881287,0.005081179255599539,0.0002461794063120302,0.002709797301271714,4.179462362107361e-06,0.007166247441643387,0.6333851378342467,0.0780767167893436,0.46869596817135595,0.0026150867637196465,0.04021708551944415,0.0015866261078800676,2
22,0.2333515329064218,0.6766091549714124,0.5136546991744039,0.6892566475656989,0.08108108108108109,0.6967018695367512,0.6874139376514342,0.8139981248896739,0.588919945144013,0.6060606060606061,0.10112359550561797,0.23962647302552276,0.009396065315263064,0.8211779181690584,0.11320754716981132,0.3679585894063529,0.15492976478389764,0.8687519973935123,0.5927251349020688,0.46226265814021716,0.1553707712154312,0.6194599955325452,0.03307297502268997,0.20815420170102347,0.8151318055174155,0.0903635240535285,0.022385085579031273,0.2974427843892415,0.8720740313650344,0.0386465795902,0.09295627712142457,0.6620622340962503,0.3441010764021203,0.10735267831062617,0.5801294717796528,0.12294752552553678,0.006214376632802137,0.5869503093034688,0.10841492994149694,0.7837130045093325,0.10099783581624634,0.1232876712328767,0.8217424869063343,0.0009731207138053921,0.4461679969683627,0.011319960641045096,0.6948928730102979,0.0078228750161708,0.0300741112790143,0.5395210421516685,0.11538461538461539,0.04524703105028986,0.4330357142857143,0.0020771920251488494,0.020466656771469242,0.07100999487421183,0.05156871356743497,0.07464439183499127,0.09164962849440356,0.0027600961007562875,0.35468479770053346,0.1049813486184842,0.5183614230196616,0.00613936297774475,0.42822383319759405,0.16956521739130437,0.7353910954161411,0.05141338311980461,0.0009177582922974115,0.1158627830847391,0.004086830143394266,0.04784741021395756,0.5289976458901371,0.47290913416479374,0.6140493276251229,0.08564100726112078,0.03058157918373245,0.029381430743197257,2
24,0.46574406933881457,0.8699459872867488,0.42845446433461637,0.4581197428855845,0.2702702702702703,0.5896848160252627,0.2974851770449714,0.7649039371411219,0.09068514478629922,0.6666666666666667,0.11235955056179775,0.01883560777016996,0.032491032733958376,0.5422624739762176,0.3584905660377358,0.9336323874610428,0.30762112657603463,0.9139807763181844,0.8809488145595283,0.6084371278269892,0.10950070511857936,0.8781193451316638,0.36224930400545924,0.018067121173782424,0.31322748139700224,0.005517258797993514,0.1011040767253729,0.5934967901739798,0.30020845136161234,0.110620664290607,0.080935208612119,0.5946203717196596,0.6406409124950404,0.5675858244019423,0.8635419493337774,0.22413654425524934,0.008579502946655639,0.538572733808899,0.007642618499624335,0.9824630809359957,0.046810314041624924,0.0,0.5706641362923415,0.0024426256453323925,0.3722189824304688,0.2962469487744841,0.2336631314912287,0.15458447826288893,0.012955634665834687,0.5128977761098663,0.46153846153846156,0.10300954188184452,0.3705357142857143,0.03153377513049446,0.14381553558910054,0.07320907705815692,0.003515010549785373,0.1241926683581554,0.36593601348909477,0.006839798529530343,0.24164953489792174,0.042886935520943185,0.2082284909569217,0.08619095613960653,0.8983015537377452,0.7130434782608696,0.6774654079139342,0.16699863370139403,0.0408667557533905,0.08440547776117169,0.00014002663691109121,0.4202693291320066,0.8657458750351714,0.290177387471639,0.32611808247160246,0.27619074449231,0.0033499455745501106,0.045039451675449774,1
29,0.5818053731425621,0.6840655343324993,0.3043281873739266,0.6424854360111537,0.2702702702702703,0.6880536308883819,0.5517093375096671,0.7384475475607184,0.39974432591722314,0.6565656565656566,0.6067415730337078,0.15605815615786167,0.059264920040071736,0.40581914848143574,0.32075471698113206,0.5196460483932908,0.4207160861924092,0.8989793877586623,0.8535589968955937,0.7056188356613323,0.06634831738308608,0.8187710285822788,0.11203917408860202,0.1432181048739071,0.6885499696165907,0.03195565534966297,0.22891596411953402,0.611122447550587,0.30497360093336867,0.1338204638830342,0.03946910048888965,0.6112876567931187,0.055739949750565884,0.4852028217282627,0.7775236079904845,0.3091582332620835,0.0020768711896633728,0.4850806215220876,0.020208067816547517,0.8297737524249306,0.6176231254309876,0.0821917808219178,0.355851910049826,0.0015165452156689705,0.030039179470081903,0.24176719131693053,0.18404247386853406,0.42720218086382533,0.035324067751842186,0.5575690216491869,0.5423076923076939,0.5872622247742998,0.4151785714285714,0.0013286902911545716,0.019254822612870433,0.021207391370021648,0.033969191211588846,0.020477456115027437,0.2347247311083702,0.07933191968604675,0.14454593129971155,0.03908378441205892,0.09133667140173989,0.14596316066877693,0.5917343169934067,1.0,0.7834518839133972,0.03618516217991089,0.0019496239031346872,0.011700302665614701,0.000988261487732187,0.010718914819503999,0.8198389276326039,0.2732727182730398,0.16124022596841758,0.06004859934496737,0.04758591311957301,0.009730637332504968,1
30,0.3545064693875049,0.45491291855328814,0.34464084812581325,0.5025954980368923,0.1891891891891892,0.842555604221681,0.08241367128508113,0.6753625993982553,0.021416846110825852,0.6060606060606061,0.6067415730337078,0.05196941609006688,0.014779819187732891,0.6880251089372329,0.18867924528301885,0.9859580344283221,0.6665166264791907,0.771166101508606,0.49580655960069714,0.1801917064583949,0.013493009493295469,0.5075382268633362,0.0648601923664397,0.001900043790121141,0.5153581488788572,0.005335981413622817,0.038847209081320014,0.5200483032182436,0.7695427196358283,0.10337183114803282,0.04578452835857105,0.4865353228999306,0.04167408753880901,0.18204128256811616,0.3589159794772387,0.12950091222349963,0.04581592930167806,0.3213161515217916,0.00011467278157537231,0.998004582864448,0.00911707066901341,0.017123287671232876,0.4470836156440317,0.14415121914156834,0.0002045392434436369,0.0846498021259351,0.5316473387519374,0.0138897469259626,0.07759539159654269,0.5044931754073296,0.13736263736263737,0.6712251801632064,0.2991071428571429,0.0009615411891854791,0.019655202484127266,0.0008836413070842358,0.00036326841827135904,0.018133430707866077,0.06821594405461029,0.004877601606514615,0.016251857355126284,0.012278581289798127,0.01360571693989913,0.15503577854294268,0.6196320951086299,0.10869565217391304,0.6956156868852046,0.019807413616654716,0.0005002196612224714,0.07055474843035052,7.371369536436372e-06,0.0067739431674689096,0.4291325729718351,0.5872520964363318,0.5812578138222176,0.02235913318793529,0.04546720045429069,0.009018716823739333,1
32,0.5289365257904304,0.3271226036226836,0.24151028838726726,0.3335984948407044,0.40540540540540543,0.899059595818052,0.03114082495251646,0.6225423402126382,0.03307384112909572,0.6363636363636365,0.6404494382022472,0.003212177245270273,0.06323676669882218,0.6380933294673494,0.3584905660377358,0.9795364315641981,0.3472521044887194,0.730733065836775,0.43312529074524914,1.0,0.0457872673794466,0.3925147505852739,1.0,0.02205896593768678,0.5100223405065358,0.002747530737210701,0.04601200938116211,0.5981034879332832,0.5123283461060049,0.1662297922275228,0.03200800451583873,0.26574927873667087,0.02596924180633673,0.7412769221513416,0.4302862225304616,0.3515920842179096,0.35245260185983707,0.05079978102805458,0.0014240881969359229,0.9869726389953005,0.002440952730966126,0.0,0.08647777589023131,0.2105613864872404,0.000904709569030368,0.5803918457999525,0.42632110084240676,0.016315170240731355,0.052514491759589915,0.48432477369431043,0.16483516483516486,0.45862764569128256,0.3169642857142857,0.0003575766747414591,0.28756900342883823,0.007952771763758117,0.004263678463746377,0.003533902744147466,0.09343449180961624,0.013343089296375739,0.09491084695393757,0.0063485605108814435,0.02766229972508817,0.0972900618078731,0.4210606126963636,0.13478260869565217,0.9609448947218878,0.0034968536522643,0.0003826981981833879,0.01106095611961158,5.628045459372703e-05,0.0034316085775362866,0.3098226723496094,0.5774032828875256,0.8522869355169868,0.004845163619604279,0.07789406991266812,0.006663829653096284,2
33,0.7260969667855408,0.3929849168576746,0.12379027293530054,0.5033202805021222,0.8918918918918919,0.8061976277918712,0.03961769249444731,0.6233316074107145,0.018573168471916337,0.6666666666666667,0.6179775280898876,0.025436218033334318,0.11808648139933921,0.30493289367770204,0.8490566037735848,0.9894963638883219,0.6310427907024717,0.835624431811369,0.6593764358849548,0.26170583220005633,0.03430486457548175,0.6668713795696966,0.5153539694613455,0.0018530784954582937,0.5189784513881286,0.003935950098596524,0.19769514300043758,0.7949324173700439,0.2332725402298121,0.1726197328393632,0.011915756257191445,0.6591512214727706,0.03762697050105844,0.5464121644175817,0.27912585496933956,0.14712507050809065,0.3322088732152748,0.18070349437443323,0.0005207157988864529,0.9988275995462969,0.0030853135984062205,0.0273972602739726,0.41825769034728805,0.1760555268451892,0.00018132833556635392,0.2758495721072068,0.17259547327186486,0.24610390661076115,0.1283086502411508,0.5250196584521327,0.6043956043956045,0.6164308822336173,0.40625,6.16066607643052e-05,0.3280532488571239,0.0008836413070842358,0.0003540314815779834,0.006296743387082741,0.13183502660907243,0.06382236419597168,0.028169886082218903,0.011531441263309,0.016641118031835787,0.14929157015267405,0.5684202527936147,0.8347826086956521,0.8815446917089701,0.017974548088514904,0.00011992582085307016,0.006575024446169297,4.2867308180983284e-05,0.006458542398380557,0.6772649509200576,0.26251686000497415,0.49169465980114213,0.017276081723040158,0.05383350123400798,0.023069543608576187,2
35,0.5152515615078741,0.7171254081157452,0.25208658747521334,0.6426432776678301,0.1891891891891892,0.74204404613465,0.3264243588868867,0.6676832766169523,0.16403975425386622,0.6565656565656566,0.11235955056179775,0.07194254177891507,0.036304598989765485,0.4688425580144735,0.3018867924528302,0.8698736864747676,0.43125545221633665,0.8625227052930544,0.701595710791554,0.5255960841471583,0.11472825966079638,0.704000119828725,0.2677530893160031,0.041419532515331176,0.49646396578917856,0.020065211127701404,0.09002062515432713,0.7677073208190379,0.369188562306434,0.11730712220986726,0.03271412509206458,0.5285281470471168,0.5299439399472327,0.40448116192271366,0.3757190987194039,0.20457875673343087,0.00757357913501591,0.44408376274882067,0.009726044628515118,0.9603668607002348,0.041621522572522614,0.0136986301369863,0.5156103405818813,0.003852374343185425,0.3638610690201823,0.15289586231134245,0.21365898831293073,0.09016989846849262,0.06058734005738417,0.516709092176955,0.34065934065934067,0.08560737178362336,0.2544642857142857,0.00477525968179517,0.06331477732929114,0.03255087977724253,0.008268580105198566,0.0361283482586913,0.15731736877022845,0.007827370297031636,0.3027834410311344,0.035170275079656,0.2500302972956658,0.03588057834053065,0.7464770786006759,0.45217391304347826,0.7682825607415972,0.06854152640522015,0.006310904465745201,0.044675453954475995,0.00028608204618337814,0.17927833607080432,0.6997576616929743,0.3629587626507897,0.3907897316794186,0.08628897875548133,0.011501877824926293,0.02288182471243905,1
36,0.2138047497119786,0.8324862729162279,0.54055703008511,0.7703427415319156,0.02702702702702703,0.5356892190523352,0.7013908943011035,0.8131862878759892,0.4469739078637752,0.5858585858585859,0.033707865168539325,0.1928010374490387,0.007565823450289408,0.7358576046623893,0.07547169811320754,0.5748327668531554,0.15149451394676067,0.9163901667812135,0.7741631929603003,0.438661480928191,0.1465192556142291,0.7820788152177172,0.048608722227641656,0.12589595450875268,0.6447598679232485,0.07476829436328031,0.03829230820854435,0.4130023534515416,0.7032045611831728,0.04241396786528309,0.11061010395793336,0.7337639715863388,0.4979205044460387,0.23229770164354657,0.47836890765572776,0.15776093677004857,0.0025811163899755497,0.6530623089343136,0.0437320903712165,0.8773106825511231,0.16331849989539005,0.0410958904109589,0.7714884572704879,0.0007355260387229341,0.3770404093712617,0.04332182141063329,0.43032941510553774,0.033442642629230544,0.0330490185790667,0.4920152357759345,0.2142857142857143,0.08184091732538176,0.3839285714285714,0.018489971724745296,0.025155427111646964,0.05333980253672112,0.027714965386339257,0.10060744574987628,0.19216604320569058,0.006191506690385007,0.2658081558527323,0.09581272778839192,0.3238220053351829,0.027936654129086868,0.6816513099972449,0.37826086956521743,0.6242966496475543,0.10300280587952362,0.011763867839245391,0.09721769415381731,0.003510094273134442,0.13703199608683048,0.7846019224668436,0.3479971461863485,0.46794911758023205,0.14504511345664817,0.019211099466497995,0.01858022678964816,0
37,0.07623946085284938,0.9016153361078991,0.8473129890835475,0.6821949434465101,0.10810810810810811,0.5897535925961828,0.5259541530614873,0.9623484055665745,0.2837507211768592,0.6161616161616162,0.0449438202247191,0.1299760629549617,0.0038082867603339886,0.8920583736694934,0.11320754716981132,0.7674818116879107,0.2813537987772667,0.9932331553986806,0.8908598686405547,0.5402191404321026,0.14867971249229267,0.70550315014089,0.050681453371458775,0.10553026003752926,0.4503244175733589,0.05105303184330461,0.018223777231236287,0.17233830046362456,0.9160027521589589,0.0014331706727121595,0.46309910425455436,0.6575565311679337,0.5859678804555802,0.3093055211548465,0.5794261358354316,0.22269372512071214,0.0017931820357193035,0.6151523435562875,0.02969224678833082,0.9190942671361929,0.1975028072412096,0.0273972602739726,0.6360975296374947,0.0005599628373029263,0.36292137513682726,0.09726759875541123,0.7877461244389765,0.1143066579015906,0.16980652592372325,0.48765711858065336,0.10439560439560441,0.09873608969402727,0.4107142857142857,0.21249810210339262,0.036912146265766915,0.10032727455817933,0.021917583007263788,0.29254814290575293,0.3706014268329961,0.10914378050961922,0.2649413901271256,0.10302983173767362,0.2833142176932483,0.062492134860634256,0.8254816340289535,1.0,0.6958328748100386,0.34922632524958874,0.073030489263594,0.03754297240239703,0.0023534159894830105,0.2938635367172201,0.5333729111875198,0.2595863103548853,0.22380007474365682,0.25594682863336404,0.015827558265200214,0.029411785462493196,1
39,0.7276510458289127,0.7039402084096931,0.14111417572903154,0.8880926176462012,0.3783783783783784,0.7435968235869123,0.9155394683227647,0.6252414946298677,0.8524156822756024,0.6565656565656566,0.0,0.49098675928548197,0.1222010073905804,0.3259829641057752,0.5471698113207547,0.1578620969917749,0.1282768063565214,0.8280622209619093,0.6594448763525931,0.5977780539679214,0.3280174378864238,0.7584757032842606,0.460258614488258,0.5419991387562455,0.9346528866674475,0.3864285547603578,0.20532612060009794,0.6999552163188951,0.10188754498941953,0.21864166289991405,0.013402157355938134,0.7515755973037237,0.2975799728879391,0.5651755814644576,0.36852769698507976,0.07825986760990741,0.0383101843206289,0.9677439124328842,0.6033375360500725,0.7531001175944817,0.053139109920373906,0.2328767123287671,0.816984513990193,0.0008450393900118804,0.5360906573623242,0.29175934184693564,0.16855597204352218,0.21755860625238288,0.11630684691529816,0.6146206141862915,0.6263736263736265,0.06588734635229629,0.9999999999999999,0.00012797628933036064,0.03409565758377775,0.44766350626651136,0.12605694255309766,0.03258304020076209,0.2502385038459814,0.010804253346539412,0.6522205712398876,0.1787969499653963,0.9740221173750941,0.007697965088056485,0.3723202127677722,0.7086956521739131,0.558009343440016,0.09169446872722013,0.0006790551677008991,0.03650492776778014,0.11163181944054842,0.0445925130248681,0.7720556614896874,0.10637236310815053,0.3401756002938123,0.13151713697049192,0.038623122636667756,0.11038248930671367,1
41,0.26873949841212186,0.7404283281043151,0.4575637580639297,0.8324223632720966,0.1891891891891892,0.5402106093933567,0.5169393423239215,0.7457978790620006,0.4216293312967939,0.4444444444444445,0.0898876404494382,0.22006876169584047,0.00796018865755048,0.6964597679997351,0.22641509433962265,0.6073706325694002,0.21519292110169774,0.8637866377832291,0.7233183149137106,0.6244849614164124,0.17586259778145152,0.8022242319535128,0.049540305657965286,0.15756507281209936,0.6652748631491909,0.06941152264830767,0.040015300636711965,0.4942063042679834,0.6934979324429787,0.09102444091042716,0.08790850300701636,0.5992025909954739,0.43863068937290833,0.05223087986375227,0.39838296779908766,0.3678006242345281,0.005666243337865709,0.5054127805403276,0.05205961724698593,0.8533885199640555,0.0795467133297642,0.0821917808219178,0.5878703121606732,0.0016505170368516836,0.34250626451429667,0.2027445070199097,0.4177674977854248,0.02214940541615461,0.04889879100491773,0.44387171970361144,0.20329670329670332,0.07573713532275209,0.3526785714285714,0.044575227059815745,0.016224897628917326,0.08831938937641927,0.035600061432550255,0.042010204066525544,0.1566045091514222,0.005642505032666714,0.2323151578986965,0.05370210223695871,0.29661775411605557,0.02138428938121508,0.6233466995379993,0.291304347826087,0.789007098447177,0.04802909463308235,0.024125012989898876,0.08671938274140328,0.0023909152404121953,0.10023260893822042,0.7848077236156015,0.4100877169232373,0.45239835725217536,0.05324968903467463,0.048711839550085366,0.0021419452456380916,0
43,0.11880990487364823,0.7775682102392638,0.687513392880636,0.92111412182095,0.02702702702702703,0.4423458198793466,0.715280284621239,0.8260298675413154,0.5654967365593543,0.19191919191919193,0.056179775280898875,0.4704651696208899,0.0038606011618946183,0.8330412474269759,0.03773584905660378,0.40332283225443527,0.18885368696615862,0.8759705665615645,0.7749289822252374,0.4958092634247847,0.1392272277973272,0.7892937535955704,0.05035252504775952,0.23774160702810335,0.6768231102334505,0.17304615120833763,0.021299620651255884,0.27552534588333943,0.7624813742247258,0.05552585368690171,0.2000685863068761,0.7414025959419306,0.4200212923909785,0.2670332736154689,0.46282757716470796,0.25048737125791654,0.0010290541237142623,0.6559356222952346,0.08130643221306964,0.8073227521910226,0.40244843540366604,0.3150684931506849,0.7945218796454496,0.00030556425208648887,0.29119635815502054,0.06866852875480577,0.5205611842897662,0.006390477364625396,0.049086440483760624,0.38744837181852004,0.17582417582417584,0.1122480645721808,0.3571428571428571,0.04172525031167237,0.00404164911145991,0.14634129530332898,0.05606650536919789,0.17119734464340913,0.31277109127266095,0.0008764380207088449,0.18030410132864,0.2105400049205042,0.20554973972790438,0.034015382618731646,0.6318176224438011,0.15652173913043482,0.6829487795946738,0.1678084574305368,0.023474354596479716,0.32111031409695695,0.0064495676894743195,0.10855779623901922,0.7599361076785776,0.2853641101581984,0.49945122432073175,0.16387614752984447,0.052446974211607496,0.026142716331377734,0
45,0.7418765845241548,0.41981094135165203,0.094748839080447,0.39569108596493785,0.40540540540540543,0.8667530917127403,0.5403607637057272,0.4473253602848004,0.6100460131984417,0.2,0.07865168539325842,0.5090278284428262,0.13613378660298006,0.3798907928118207,0.32075471698113206,0.2972381628330602,0.3114162907959114,0.6124747846635934,0.43348708462386404,0.4285247481763351,0.06582288859860974,0.32922428261371,0.6034003436954667,0.3418377440072747,0.6460824180429379,0.18255434905145787,0.12378806457905257,0.8094346918668947,0.40515462333753666,0.22402501477558742,0.008376780740116798,0.5450249188182209,0.12363503810840011,0.45947924792325906,0.15119677921982738,0.6808663046169541,0.043127853346473906,0.43325502028035134,0.029118874921985647,0.6542200191272814,0.011102035019480863,0.47260273972602734,0.2631761958703329,0.034485553068736054,0.25362340929624627,0.27210830393869306,0.3208421367947988,0.03954478410164276,0.18371280518761984,0.3462831654939534,0.26373626373626374,0.028540778230314867,0.19196428571428573,1.0329484121049639e-05,0.002335445642368698,0.0015148136692872613,0.10067204641437741,0.0008932859121819264,0.052364849290113695,0.07860303202073254,0.08469539375928677,0.004852847083978529,0.28272453959010213,0.004966301567452345,0.18613429342400992,0.291304347826087,0.8514348267308288,0.0016743775083773757,1.3779045785103429e-05,0.002026624678801616,0.003681860393288789,0.011986258210805,0.47390957550387763,0.48176355344641075,0.6961474934672313,0.001070946618256358,0.2639459564246401,0.006459834867797419,1
46,0.4598788474095767,0.30278335386453165,0.24133155092094177,0.41765751740959434,0.1891891891891892,0.961282344496531,0.20086657276482228,0.6207282390247846,0.12139124998499257,0.5858585858585859,0.1797752808988764,0.1249169580455638,0.03520149983372307,0.7268889024809149,0.1849056603773585,0.9044991986568272,0.430260880206242,0.5987859423771678,0.3330152665069331,0.08191415013876693,0.06025509491244231,0.2511560030468773,0.08805165903201663,0.04802084950651305,0.5349407318393913,0.02885358776182683,0.03388124784786839,0.4559563813976712,0.9074889560851969,0.1223354122724489,0.027623939378843207,0.40184551237288235,0.26321779723034117,0.2568412233540639,0.26686282843530723,0.12125965678262951,0.25176054924293,0.27310651086476656,0.004842273080492352,0.9658586559121795,0.0007682850164837745,0.1095890410958904,0.2286348030653395,0.1390355920196488,0.3593338354465328,0.2506997246427722,0.7681177797508365,0.003069437341871933,0.12678024919783365,0.4617098448295888,0.10549450549450559,0.04053246366126914,0.17410714285714288,7.082729377422019e-05,0.04371108282528509,0.0,0.009546085076008536,0.0024112004309102615,0.019904409599718634,0.014815032054023567,0.1492570579494799,0.002983596109551771,0.28650731695748555,0.004271131049490822,0.3704160974258648,0.0782608695652174,0.7773377885547132,0.0018871636435662605,2.4866957329759057e-05,0.013238736919409237,0.00036406197098853106,0.030525815681974367,0.1401091089028727,0.6678505133665956,0.5510721622785574,0.0019473380255335918,0.03685288157652328,0.0030599217794829887,1
48,0.6537317138376271,0.2318885039272099,0.12644766698757892,0.28638522814810247,0.16216216216216217,0.83523708118708,0.1917504764493923,0.4530562819051891,0.20504957100221918,0.5838383838383838,0.6067415730337078,0.12738796808637395,0.04300488099462276,0.6061494303030801,0.18867924528301885,0.8114414059512958,0.3472521044887194,0.42141353243940216,0.26462954725099264,0.3535397963437248,0.06516382211113728,0.1628415257830885,0.008530673962893727,0.11132527113570725,0.44730661377302855,0.03181178301735676,0.04885978229424751,0.6575297825745429,0.8489113521287577,0.27566339917251687,0.013863553808076357,0.25910553506683665,0.010093797021189578,0.020650852990142056,0.14651921142809723,0.07311633722095383,0.20579388405472096,0.14921112311264098,0.01516274973121868,0.8841514867384027,0.006307119772551228,0.0684931506849315,0.17295555178046268,0.11168816465709988,0.007708084367124078,0.7377449036249704,0.651800926511926,0.004498321603199815,0.18489763582078345,0.4918553084345159,0.12747252747252752,0.2404593307510516,0.3125,2.3147636382851584e-05,0.02508915759441407,0.0,0.02452851578475382,0.0008194398411359901,0.012530315940193888,0.024231633721346013,0.07345839524517085,0.001986507131529176,0.07042600877546862,0.03505050472442474,0.2178813867878587,0.08260869565217392,0.9377912219783622,0.0006033761003459812,8.689321683197433e-06,0.011676139963427595,0.00013867656998572185,0.00016961235698214217,0.39025996862673085,0.7566159241790563,0.6120376711049261,0.0008359085013341693,0.14415902335367195,0.0011899695809100509,2
49,0.12881029080117068,0.6474700013867314,0.6681915129791365,0.4511198845270276,0.1891891891891892,0.4644888717429849,0.008958460915593564,0.8017266568454327,0.007068231898842254,0.6060606060606061,0.6179775280898876,0.037903720674140516,0.0067028492359644315,0.809391328882846,0.20754716981132076,0.9959530829815628,0.7367548213170946,0.8601158277199783,0.8024523195790709,0.866344979351296,0.010651114799314172,0.7942813045986994,0.18874395906681163,0.003563487032893752,0.3030920332277211,0.0036726823845275322,0.023841767962360684,0.3171505746967214,0.7463968251556502,0.07503393251141788,0.18264795869485298,0.24643453470564675,0.06263008965678078,0.645231444438048,0.5284300397231119,0.3740733827851047,0.04364866374831742,0.0170710949239273,9.322964386995045e-05,0.9962531687355288,0.01293021018026006,0.0136986301369863,0.06415796474719787,0.10354201637184984,0.00020719593032618444,0.49491611068512786,0.4960964322111255,0.007065857962673062,0.038383399371259896,0.4881123672337328,0.16043956043956195,0.9559030963353281,0.24107142857142858,0.024038640926325083,0.009876372178483061,0.006362217411006495,0.0006821157555100107,0.028657249404220316,0.25570063816293054,0.005036358049677934,0.06344725111441306,0.006927017489707048,0.00746777839759726,0.6810487310832372,0.88533686440215,0.1826086956521739,0.9901098808100763,0.026817525564716088,0.011761676799358115,0.06682278426972622,2.570014377404002e-06,0.03736053524899365,0.7678139691338414,0.30157543485000504,0.22742810307684658,0.03540626636699903,0.027855971711182113,0.003437689900406813,1
